id,name,nationality,dynamicRating,age,impact_total,overall_rating,is_overseas,is_uncapped,form_score,current_retained_count,current_overseas_retained_count,retain_decision
IPL26-228,Abhishek Sharma,Indian,,26.0,1410.48,50.0,0,0,97.38227809356572,1,1,0
IPL26-229,Nitish Kumar Reddy,Indian,,23.0,0.0,50.0,0,1,42.144118193707655,0,0,0
IPL26-230,Ishan Kishan,Indian,78.0,27.0,1062.44,78.0,0,0,95.45317615179694,1,0,0
IPL26-231,Harshal Patel,Indian,88.0,35.0,0.0,88.0,0,0,96.59627335555426,2,1,1
IPL26-232,Jaydev Unadkat,Indian,81.0,33.0,0.0,81.0,0,0,57.05907981766687,1,1,0
IPL26-233,Zeeshan Ansari,Indian,59.0,26.0,99.75,59.0,0,0,100.0,1,2,0
IPL26-234,Brydon Carse,English,72.0,30.0,0.0,72.0,1,0,40.275951841683046,4,2,0
IPL26-235,Kamindu Mendis,Sri Lankan,65.0,27.0,0.0,65.0,1,0,22.0348427503729,4,2,0
IPL26-236,Harsh Dubey,Indian,70.0,23.0,174.77,70.0,0,1,100.0,4,2,0
IPL26-237,Aniket Verma,Indian,66.0,24.0,403.65,66.0,0,0,100.0,5,2,0
IPL26-238,Eshan Malinga,Sri Lankan,74.0,25.0,0.0,74.0,1,0,52.17458944599635,2,2,0
IPL26-239,Smaran Ravichandaran,Indian,73.0,26.0,0.0,73.0,0,0,46.05687442386601,4,1,0
IPL26-240,Liam Livingstone,English,,32.0,0.0,50.0,1,0,34.0081457159682,0,0,0
IPL26-241,Salil Arora,Indian,68.0,23.0,31.36,68.0,0,1,100.0,5,2,0
IPL26-242,Jack Edwards,Australian,,97.0,0.0,50.0,1,0,36.83231885137258,3,0,0
IPL26-243,Shivam Mavi,Indian,64.0,27.0,0.0,64.0,0,0,57.94243727233812,0,0,0
IPL26-244,Amit Kumar,Indian,56.0,26.0,0.0,56.0,0,0,25.196974785665837,0,0,0
IPL26-245,Onkar Tarmale,Indian,,26.0,0.0,50.0,0,0,43.24081386953818,4,1,0
IPL26-246,Sakib Hussain,Indian,71.0,21.0,221.1,71.0,0,1,100.0,3,2,0
IPL26-247,Praful Hinge,Indian,70.0,26.0,0.0,70.0,0,0,54.50679516577911,3,2,0
IPL26-248,Shivang Kumar,Indian,63.0,26.0,185.9,63.0,0,0,99.46674354281802,5,2,0
IPL26-249,Krains Fuletra,Indian,55.0,26.0,0.0,55.0,0,0,82.7546748708762,3,0,0
IPL26-250,Jake Fraser-McGurk,Australian,71.0,23.0,0.0,71.0,1,1,55.2688713857586,2,2,0
IPL26-251,Devon Conway,New Zealander,76.0,26.0,0.0,76.0,1,0,39.170506386412356,4,0,0
IPL26-252,Gus Atkinson,English,80.0,28.0,0.0,80.0,1,0,38.42521091976757,3,1,0
IPL26-253,Jamie Smith,English,71.0,37.0,0.0,71.0,1,0,53.98748850020455,5,2,0
IPL26-254,Deepak Hooda,Indian,,31.0,0.0,50.0,0,0,30.26153826772533,2,0,0
IPL26-255,Wiaan Mulder,South African,50.0,28.0,0.0,50.0,1,0,36.39824554606416,1,0,0
IPL26-256,Rahmanullah Gurbaz,Afghan,67.0,24.0,183.09,67.0,1,0,100.0,1,2,0
IPL26-257,Jonny Bairstow,English,75.0,36.0,0.0,75.0,1,0,64.39891740034037,2,1,0
IPL26-258,K.S. Bharat,Indian,67.0,26.0,0.0,67.0,0,0,51.330201542622355,5,1,0
IPL26-259,Gerald Coetzee,South African,67.0,25.0,0.0,67.0,1,0,36.74779714297429,2,1,0
IPL26-260,Spencer Johnson,Australian,57.0,38.0,0.0,57.0,1,0,20.348639882008428,4,0,0
IPL26-261,Fazalhaq Farooqi,Afghan,63.0,25.0,34.22,63.0,1,0,95.66000000230727,4,0,0
IPL26-262,Maheesh Theekshana,Sri Lankan,71.0,25.0,0.0,71.0,1,0,51.536943409992475,1,0,0
IPL26-263,Mujeeb Ur Rahman,Afghan,67.0,25.0,8.29,67.0,1,0,92.15469442795717,3,0,0
IPL26-264,Aarya Desai,Indian,55.0,23.0,0.0,55.0,0,1,53.89231246969578,5,1,0
IPL26-265,Yash Dhull,Indian,55.0,23.0,0.0,55.0,0,1,31.013585895072136,1,2,0
IPL26-266,Abhinav Manohar,Indian,62.0,31.0,0.0,62.0,0,0,24.216834352361996,3,0,0
IPL26-267,Anmolpreet Singh,Indian,63.0,28.0,4.93,63.0,0,0,75.37619358390833,3,0,0
IPL26-268,Atharva Taide,Indian,68.0,26.0,59.39,68.0,0,0,96.90381767510279,4,1,0
IPL26-269,Mahipal Lomror,Indian,65.0,26.0,0.0,65.0,0,0,49.163308036504056,0,0,0
IPL26-270,Vijay Shankar,Indian,,35.0,0.0,50.0,0,0,43.477794935940125,0,0,0
IPL26-271,Tanush Kotian,Indian,61.0,27.0,18.32,61.0,0,0,96.5192382051844,2,1,0
IPL26-272,Kamlesh Nagarkoti,Indian,57.0,26.0,0.0,57.0,0,0,28.551410238007698,4,1,0
IPL26-273,Ruchit Ahir,Indian,74.0,26.0,0.0,74.0,0,0,50.66876130845037,3,2,0
IPL26-274,Sanvir Singh,Indian,60.0,29.0,20.67,60.0,0,0,100.0,5,0,0
IPL26-275,Vansh Bedi,Indian,50.0,23.0,0.0,50.0,0,1,34.796132368873536,0,0,0
IPL26-276,Raj Limbani,Indian,75.0,26.0,0.0,75.0,0,0,46.481032193833514,3,1,0
IPL26-277,Simarjeet Singh,Indian,65.0,28.0,87.74,65.0,0,0,100.0,0,0,0
IPL26-278,Akash Madhwal,Indian,68.0,32.0,143.34,68.0,0,0,100.0,0,0,0
IPL26-279,Karn Sharma,Indian,80.0,38.0,0.0,80.0,0,0,69.33147510765383,0,0,0
IPL26-280,Sean Abbott,Australian,54.0,34.0,0.0,54.0,1,0,41.72953057875266,5,1,0
IPL26-281,Michael Bracewell,New Zealander,,35.0,0.0,50.0,1,0,38.156599119837544,4,1,0
IPL26-282,Daryl Mitchell,New Zealander,67.0,60.0,0.0,67.0,1,0,65.04402751285751,5,2,0
IPL26-283,Dasun Shanaka,Sri Lankan,62.0,34.0,0.0,62.0,1,0,17.55744280764486,1,2,0
IPL26-284,Chetan Sakariya,Indian,70.0,27.0,0.0,70.0,0,0,30.424314824376147,3,0,0
IPL26-285,Waqar Salamkheil,Afghan,72.0,29.0,0.0,72.0,1,0,62.906994850322945,4,1,0
IPL26-286,Taskin Ahmed,Bangladeshi,80.0,31.0,0.0,80.0,1,0,66.31124688918466,4,0,0
IPL26-287,Alzarri Joseph,West Indian,68.0,29.0,0.0,68.0,0,0,60.86423732761917,4,0,0
IPL26-288,Riley Meredith,Australian,69.0,29.0,0.0,69.0,1,0,96.05529615620465,4,0,0
IPL26-289,Jhye Richardson,Australian,58.0,29.0,0.0,58.0,1,0,44.20921277782838,5,0,0
IPL26-290,Daniel Lawrence,English,79.0,26.0,0.0,79.0,1,0,81.78496473421595,4,1,0
IPL26-291,Murugan Ashwin,Indian,72.0,35.0,0.0,72.0,0,0,67.70923975738607,2,0,0
IPL26-292,William Sutherland,Australian,,163.0,0.0,50.0,1,0,32.38422856505627,3,1,0
IPL26-293,Kartikeya Singh,Indian,79.0,26.0,0.0,79.0,0,0,55.559765744695376,4,1,0
IPL26-294,Shivam Shukla,Indian,63.0,26.0,0.0,63.0,0,0,61.79073105034303,3,2,0
IPL26-295,Wahidullah Zadran,Afghan,62.0,26.0,0.0,62.0,1,0,28.01473455882909,2,1,0
IPL26-296,KC Cariappa,Indian,59.0,32.0,0.0,59.0,0,0,38.43800938116441,2,2,0
IPL26-297,Sediqullah Atal,Afghan,64.0,24.0,14.99,64.0,1,0,95.75306542422048,3,1,0
IPL26-298,Nathan Smith,New Zealander,53.0,263.0,0.0,53.0,1,0,25.035630407716305,0,0,0
IPL26-299,Manan Vohra,Indian,68.0,32.0,0.0,68.0,0,0,54.67728977304701,1,1,0
IPL26-300,Jacob Duffy,New Zealander,67.0,25.0,0.0,67.0,1,0,82.8160368388775,0,0,0
IPL26-001,MS Dhoni,Indian,76.0,44.0,492.22,76.0,0,0,100.0,4,0,0
IPL26-002,Ruturaj Gaikwad,Indian,79.0,29.0,0.0,79.0,0,0,68.57722431630779,5,1,0
IPL26-003,Sanju Samson,Indian,85.0,31.0,0.0,85.0,0,0,74.01973386843645,1,2,1
IPL26-004,Shivam Dube,Indian,,32.0,0.0,50.0,0,0,31.89076122541404,1,2,0
IPL26-005,Ayush Mhatre,Indian,73.0,18.0,0.0,73.0,0,1,74.75948109581556,5,0,0
IPL26-006,Dewald Brevis,South African,68.0,23.0,0.0,68.0,1,1,39.0650304126897,0,0,0
IPL26-007,Urvil Patel,Indian,69.0,27.0,268.05,69.0,0,0,94.91875412770875,3,1,0
IPL26-008,Noor Ahmad,Afghan,76.0,21.0,701.28,76.0,1,1,94.9640815309698,1,1,1
IPL26-009,Nathan Ellis,Australian,71.0,26.0,0.0,71.0,1,0,48.326574756018395,5,2,0
IPL26-010,Shreyas Gopal,Indian,76.0,32.0,0.0,76.0,0,0,80.81969690672021,5,2,0
IPL26-011,Khaleel Ahmed,Indian,80.0,119.0,0.0,80.0,0,0,73.6488005622692,2,0,0
IPL26-012,Ramakrishna Ghosh,Indian,55.0,28.0,0.0,55.0,0,0,22.34258141025296,3,2,0
IPL26-013,Mukesh Choudhary,Indian,68.0,30.0,140.19,68.0,0,0,98.37887590500854,4,1,0
IPL26-014,Jamie Overton,English,,32.0,0.0,50.0,1,0,33.31692745500763,0,0,0
IPL26-015,Gurjapneet Singh,Indian,58.0,27.0,99.53,58.0,0,0,100.0,4,0,0
IPL26-016,Anshul Kamboj,Indian,,31.0,0.0,50.0,0,0,18.6973968569082,3,1,0
IPL26-017,Prashant Veer,Indian,73.0,20.0,0.0,73.0,0,1,44.94549293646674,3,1,0
IPL26-018,Kartik Sharma,Indian,70.0,26.0,292.84,70.0,0,0,100.0,3,1,0
IPL26-019,Rahul Chahar,Indian,78.0,26.0,0.0,78.0,0,0,58.55129070100269,4,1,0
IPL26-020,Akeal Hosein,West Indian,71.0,33.0,0.0,71.0,0,0,25.770188555036302,3,0,0
IPL26-021,Matt Henry,New Zealander,54.0,47.0,0.0,54.0,1,0,16.10663118997025,5,0,0
IPL26-022,Matthew Short,Australian,64.0,338.0,0.0,64.0,1,0,36.51424570501304,4,2,0
IPL26-023,Sarfaraz Khan,Indian,67.0,326.0,0.0,67.0,0,0,36.315587767825676,3,1,0
IPL26-024,Zak Foulkes,English,81.0,24.0,0.0,81.0,1,0,55.3466055442472,5,2,0
IPL26-025,Aman Khan,Indian,64.0,77.0,0.0,64.0,0,0,28.234379232942587,2,0,0
IPL26-026,KL Rahul,Indian,87.0,34.0,1380.75,87.0,0,0,100.0,3,0,0
IPL26-027,Axar Patel,Indian,,32.0,0.0,50.0,0,0,3.5506190879690918,4,0,0
IPL26-028,Kuldeep Yadav,Indian,77.0,26.0,718.52,77.0,0,0,100.0,1,0,0
IPL26-029,T. Natarajan,Indian,75.0,26.0,0.0,75.0,0,0,82.28443431411907,3,0,0
IPL26-030,Mitchell Starc,Australian,80.0,36.0,0.0,80.0,1,0,47.215552352651855,1,0,0
IPL26-031,Tristan Stubbs,South African,77.0,25.0,0.0,77.0,1,0,52.06755874129962,5,0,0
IPL26-032,Mukesh Kumar,Indian,67.0,26.0,521.18,67.0,0,0,100.0,2,1,0
IPL26-033,Nitish Rana,Indian,76.0,32.0,0.0,76.0,0,0,36.93087585399839,0,0,0
IPL26-034,Abishek Porel,Indian,69.0,23.0,743.92,69.0,0,1,100.0,2,0,0
IPL26-035,Ashutosh Sharma,Indian,72.0,65.0,869.41,72.0,0,0,100.0,3,1,0
IPL26-036,Sameer Rizvi,Indian,71.0,22.0,503.63,71.0,0,1,100.0,1,1,0
IPL26-037,Karun Nair,Indian,70.0,34.0,0.0,70.0,0,0,46.35166267482566,1,2,0
IPL26-038,Dushmantha Chameera,Sri Lankan,61.0,34.0,0.0,61.0,1,0,40.591548336796365,4,0,0
IPL26-039,Vipraj Nigam,Indian,,21.0,0.0,50.0,0,1,9.692165908633353,1,2,0
IPL26-040,Ajay Mandal,Indian,,26.0,0.0,50.0,0,0,34.792937120510736,4,0,0
IPL26-041,Madhav Tiwari,Indian,70.0,22.0,0.0,70.0,0,1,41.98785936260499,5,1,0
IPL26-042,Tripurana Vijay,Indian,50.0,24.0,0.0,50.0,0,0,22.333226537094255,0,0,0
IPL26-043,Auqib Nabi Dar,Indian,,26.0,0.0,50.0,0,0,19.005614234192986,3,1,0
IPL26-044,Pathum Nissanka,Sri Lankan,69.0,28.0,0.0,69.0,1,0,78.77268162017054,4,1,0
IPL26-045,David Miller,South African,80.0,116.0,0.0,80.0,1,0,60.58629553407957,0,0,0
IPL26-046,Ben Duckett,English,84.0,31.0,0.0,84.0,1,0,47.2076504515827,1,0,0
IPL26-047,Lungi Ngidi,South African,77.0,30.0,0.0,77.0,1,0,60.632827131234585,1,0,0
IPL26-048,Kyle Jamieson,New Zealander,,26.0,0.0,50.0,1,0,11.669805290391967,0,0,0
IPL26-049,Prithvi Shaw,Indian,72.0,26.0,0.0,72.0,0,0,50.28293408752612,1,0,0
IPL26-050,Sahil Parakh,Indian,61.0,26.0,0.0,61.0,0,0,16.520361667832866,5,1,0
IPL26-051,Shubman Gill,Indian,84.0,26.0,1502.36,84.0,0,0,98.45639423360745,5,0,0
IPL26-052,Rashid Khan,Afghan,,26.0,1036.91,50.0,1,0,95.01883971888739,0,0,0
IPL26-053,Jos Buttler,English,86.0,35.0,0.0,86.0,1,0,45.76949289712329,4,2,0
IPL26-054,Kagiso Rabada,South African,89.0,31.0,0.0,89.0,1,0,78.30641646349781,4,0,0
IPL26-055,Mohammed Siraj,Indian,79.0,32.0,835.35,79.0,0,0,100.0,0,0,0
IPL26-056,Sai Sudharsan,Indian,83.0,24.0,1572.25,83.0,0,0,100.0,4,0,0
IPL26-057,Prasidh Krishna,Indian,77.0,30.0,571.61,77.0,0,0,93.36952470476572,4,1,0
IPL26-058,Washington Sundar,Indian,,26.0,670.48,50.0,0,0,100.0,5,2,0
IPL26-059,Rahul Tewatia,Indian,,33.0,0.0,50.0,0,0,37.968862829751636,4,0,0
IPL26-060,Shahrukh Khan,Indian,66.0,60.0,378.48,66.0,0,0,100.0,2,1,0
IPL26-061,R. Sai Kishore,Indian,75.0,26.0,0.0,75.0,0,0,55.94370982609249,3,2,0
IPL26-062,Glenn Phillips,New Zealander,61.0,52.0,0.0,61.0,1,0,43.45281512659259,1,2,0
IPL26-063,Jayant Yadav,Indian,61.0,36.0,0.0,61.0,0,0,43.01781504553704,2,0,0
IPL26-064,Anuj Rawat,Indian,66.0,26.0,109.12,66.0,0,0,100.0,4,0,0
IPL26-065,Kumar Kushagra,Indian,56.0,21.0,18.97,56.0,0,1,100.0,5,0,0
IPL26-066,Gurnoor Singh Brar,Indian,65.0,26.0,0.0,65.0,0,0,22.329975213710426,0,0,0
IPL26-067,Nishant Sindhu,Indian,61.0,22.0,0.0,61.0,0,1,28.03250616371532,4,0,0
IPL26-068,Manav Suthar,Indian,58.0,23.0,0.0,58.0,0,1,31.78191188453224,5,2,0
IPL26-069,Ishant Sharma,Indian,78.0,37.0,0.0,78.0,0,0,72.15726086443765,3,2,0
IPL26-070,Arshad Khan,Indian,64.0,26.0,357.1,64.0,0,0,100.0,4,0,0
IPL26-071,Jason Holder,West Indian,,41.0,0.0,50.0,0,0,30.192482911074354,0,0,0
IPL26-072,Tom Banton,English,58.0,27.0,0.0,58.0,1,0,16.564823752511035,5,2,0
IPL26-073,Ashok Sharma,Indian,64.0,26.0,94.13,64.0,0,0,100.0,5,1,0
IPL26-074,Luke Wood,English,50.0,26.0,0.0,50.0,1,0,36.01062058154161,5,0,0
IPL26-075,Prithvi Raj,Indian,73.0,26.0,0.0,73.0,0,0,54.62319629332445,3,0,0
IPL26-076,Sunil Narine,West Indian,,37.0,0.0,50.0,0,0,21.338057258416516,4,2,0
IPL26-077,Varun Chakravarthy,Indian,85.0,34.0,0.0,85.0,0,0,71.00060973390094,3,0,0
IPL26-078,Rinku Singh,Indian,74.0,37.0,0.0,74.0,0,0,70.9236447237063,1,1,0
IPL26-079,Harshit Rana,Indian,73.0,24.0,541.9,73.0,0,0,99.08410865547386,1,2,0
IPL26-080,Angkrish Raghuvanshi,Indian,73.0,22.0,0.0,73.0,0,1,69.48562513082624,4,0,0
IPL26-081,Ramandeep Singh,Indian,,26.0,355.97,50.0,0,0,100.0,3,2,0
IPL26-082,Ajinkya Rahane,Indian,84.0,38.0,0.0,84.0,0,0,47.11629743984007,0,0,0
IPL26-083,Rovman Powell,West Indian,67.0,32.0,0.0,67.0,0,0,48.33849495224586,5,0,0
IPL26-084,Vaibhav Arora,Indian,73.0,28.0,0.0,73.0,0,0,56.694452246711165,5,0,0
IPL26-085,Manish Pandey,Indian,79.0,26.0,0.0,79.0,0,0,75.85124652024628,4,1,0
IPL26-086,Anukul Roy,Indian,69.0,27.0,0.0,69.0,0,0,44.89753728392413,1,1,0
IPL26-087,Umran Malik,Indian,65.0,26.0,0.0,65.0,0,0,44.0520588031959,1,2,0
IPL26-088,Cameron Green,Australian,,26.0,0.0,50.0,1,0,12.859432801646731,5,0,0
IPL26-089,Matheesha Pathirana,Sri Lankan,77.0,24.0,0.0,77.0,1,0,36.61391272882662,4,0,0
IPL26-090,Mustafizur Rahman,Bangladeshi,77.0,30.0,258.07,77.0,1,0,98.6550274634833,3,1,0
IPL26-091,Tejasvi Singh,Indian,78.0,26.0,0.0,78.0,0,0,78.01374699855737,1,0,0
IPL26-092,Finn Allen,New Zealander,74.0,27.0,0.0,74.0,1,0,70.01426824291704,3,1,0
IPL26-093,Rachin Ravindra,New Zealander,67.0,26.0,0.0,67.0,1,0,42.32363148648016,1,0,0
IPL26-094,Tim Seifert,New Zealander,58.0,24.0,0.0,58.0,1,0,49.23724935266179,1,2,0
IPL26-095,Akash Deep,Indian,58.0,26.0,74.49,58.0,0,0,100.0,2,0,0
IPL26-096,Rahul Tripathi,Indian,73.0,26.0,0.0,73.0,0,0,50.801013125775484,1,0,0
IPL26-097,Prashant Solanki,Indian,75.0,26.0,0.0,75.0,0,0,38.55540440025117,0,0,0
IPL26-098,Kartik Tyagi,Indian,71.0,25.0,267.17,71.0,0,0,98.69522583520371,4,0,0
IPL26-099,Sarthak Ranjan,Indian,59.0,29.0,0.0,59.0,0,0,37.982056856135024,4,0,0
IPL26-100,Daksh Kamra,Indian,50.0,26.0,0.0,50.0,0,0,47.03919195057553,3,1,0
IPL26-101,Rishabh Pant,Indian,82.0,28.0,0.0,82.0,0,0,55.06126736653603,1,2,0
IPL26-102,Nicholas Pooran,West Indian,77.0,30.0,0.0,77.0,0,0,76.23659629154346,0,0,0
IPL26-103,Mayank Yadav,Indian,63.0,26.0,0.0,63.0,0,0,7.360055972005866,3,1,0
IPL26-104,Mohammed Shami,Indian,77.0,36.0,366.12,77.0,0,0,100.0,2,1,0
IPL26-105,Mohsin Khan,Indian,75.0,38.0,341.0,75.0,0,0,100.0,3,1,0
IPL26-106,Ayush Badoni,Indian,70.0,26.0,0.0,70.0,0,0,71.74034685819575,3,1,0
IPL26-107,Avesh Khan,Indian,73.0,29.0,614.92,73.0,0,0,100.0,1,1,0
IPL26-108,Abdul Samad,Indian,66.0,54.0,652.13,66.0,0,0,100.0,2,2,0
IPL26-109,Mitchell Marsh,Australian,,34.0,0.0,50.0,1,0,31.96121647700216,3,2,0
IPL26-110,Aiden Markram,South African,,31.0,0.0,50.0,1,0,28.114214003073332,0,0,0
IPL26-111,Shahbaz Ahmed,Indian,,57.0,458.64,50.0,0,0,100.0,0,0,0
IPL26-112,Matthew Breetzke,South African,61.0,27.0,0.0,61.0,1,0,44.232475988316686,4,1,0
IPL26-113,Digvesh Rathi,Indian,65.0,26.0,0.0,65.0,0,0,20.952659173712807,2,0,0
IPL26-114,Himmat Singh,Indian,66.0,29.0,101.92,66.0,0,0,95.32824195710745,2,1,0
IPL26-115,Arshin Kulkarni,Indian,56.0,26.0,0.0,56.0,0,0,29.373728061146185,4,1,0
IPL26-116,Manimaran Siddharth,Indian,68.0,27.0,0.0,68.0,0,0,54.91703656165104,3,2,0
IPL26-117,Akash Singh,Indian,67.0,39.0,96.39,67.0,0,0,100.0,2,0,0
IPL26-118,Arjun Tendulkar,Indian,64.0,26.0,32.51,64.0,0,0,96.90032906297552,0,0,0
IPL26-119,Prince Yadav,Indian,52.0,24.0,347.54,52.0,0,0,100.0,0,0,0
IPL26-120,Josh Inglis,Australian,74.0,31.0,0.0,74.0,1,0,77.03138119069708,1,2,0
IPL26-121,Akshat Raghuwanshi,Indian,59.0,22.0,22.82,59.0,0,1,97.78637473907669,2,2,0
IPL26-122,Mukul Choudhary,Indian,71.0,21.0,0.0,71.0,0,1,43.98404086269844,3,2,0
IPL26-123,Wanindu Hasaranga,Sri Lankan,76.0,28.0,0.0,76.0,1,0,43.99972946966036,4,0,0
IPL26-124,Anrich Nortje,South African,76.0,32.0,0.0,76.0,1,0,49.41265708568739,4,0,0
IPL26-125,Naman Tiwari,Indian,76.0,26.0,0.0,76.0,0,0,61.76244668877595,3,1,0
IPL26-126,Rohit Sharma,Indian,54.0,39.0,0.0,54.0,0,0,45.3910001277296,5,1,0
IPL26-127,Jasprit Bumrah,Indian,95.0,32.0,0.0,95.0,0,0,73.79774404569017,1,2,1
IPL26-128,Suryakumar Yadav,Indian,84.0,35.0,0.0,84.0,0,0,79.05061535688276,4,2,0
IPL26-129,Hardik Pandya,Indian,,32.0,0.0,50.0,0,0,33.083322032902096,2,2,0
IPL26-130,Tilak Varma,Indian,76.0,23.0,1185.21,76.0,0,1,100.0,1,1,1
IPL26-131,Trent Boult,New Zealander,87.0,36.0,0.0,87.0,1,0,77.1985401179571,2,1,1
IPL26-132,Deepak Chahar,Indian,80.0,26.0,0.0,80.0,0,0,53.63370023482666,0,0,0
IPL26-133,Naman Dhir,Indian,71.0,26.0,863.67,71.0,0,0,100.0,1,1,0
IPL26-134,Will Jacks,English,,27.0,0.0,50.0,1,0,22.783034722837264,4,1,0
IPL26-135,Robin Minz,Indian,55.0,23.0,0.0,55.0,0,1,33.442101161221835,1,1,0
IPL26-136,Ryan Rickelton,South African,73.0,29.0,0.0,73.0,1,0,35.56452095847372,1,1,0
IPL26-137,Shardul Thakur,Indian,,34.0,0.0,50.0,0,0,34.7448483343433,1,2,0
IPL26-138,Sherfane Rutherford,West Indian,67.0,27.0,0.0,67.0,0,0,53.107741983340354,5,2,0
IPL26-139,Mayank Markande,Indian,72.0,28.0,0.0,72.0,0,0,46.91811678996911,1,2,0
IPL26-140,Allah Ghazanfar,Afghan,70.0,26.0,0.0,70.0,1,0,52.697110185444586,2,2,0
IPL26-141,Corbin Bosch,South African,,31.0,0.0,50.0,1,0,4.275372929069277,0,0,0
IPL26-142,Mitchell Santner,New Zealander,,34.0,0.0,50.0,1,0,20.163191918123736,3,0,0
IPL26-143,Ashwani Kumar,Indian,73.0,97.0,180.0,73.0,0,0,100.0,1,1,0
IPL26-144,Raj Angad Bawa,Indian,62.0,23.0,0.0,62.0,0,1,42.431863673190755,4,0,0
IPL26-145,Raghu Sharma,Indian,59.0,67.0,37.39,59.0,0,0,100.0,1,2,0
IPL26-146,Quinton de Kock,South African,79.0,33.0,0.0,79.0,1,0,46.94171785215006,4,1,0
IPL26-147,Atharva Ankolekar,Indian,,25.0,0.0,50.0,0,0,31.44578113627892,2,2,0
IPL26-148,Mohammad Izhar,Indian,76.0,68.0,0.0,76.0,0,0,53.61547060557359,4,1,0
IPL26-149,Danish Malewar,Indian,52.0,26.0,0.0,52.0,0,0,56.696188567510184,3,2,0
IPL26-150,Mayank Rawat,Indian,56.0,26.0,0.0,56.0,0,0,35.12391499515958,0,0,0
IPL26-151,Shreyas Iyer,Indian,83.0,31.0,0.0,83.0,0,0,73.12432040964055,4,0,0
IPL26-152,Arshdeep Singh,Indian,78.0,21.0,828.89,78.0,0,1,100.0,4,0,1
IPL26-153,Yuzvendra Chahal,Indian,100.0,35.0,0.0,100.0,0,0,79.8065751430305,0,0,1
IPL26-154,Marco Jansen,South African,,26.0,0.0,50.0,1,0,2.6271070896612487,3,0,0
IPL26-155,Prabhsimran Singh,Indian,74.0,25.0,0.0,74.0,0,0,61.44398824841237,1,1,0
IPL26-156,Harpreet Brar,Indian,,30.0,492.23,50.0,0,0,99.14910166746724,4,0,0
IPL26-157,Shashank Singh,Indian,73.0,26.0,1092.28,73.0,0,0,93.4296634573298,0,0,0
IPL26-158,Azmatullah Omarzai,Afghan,,26.0,458.76,50.0,1,0,100.0,2,1,0
IPL26-159,Nehal Wadhera,Indian,68.0,25.0,0.0,68.0,0,0,49.8126483351407,0,0,0
IPL26-160,Xavier Bartlett,Australian,55.0,27.0,0.0,55.0,1,0,76.7169900781082,2,0,0
IPL26-161,Lockie Ferguson,New Zealander,74.0,35.0,0.0,74.0,1,0,50.890761491350624,3,1,0
IPL26-162,Marcus Stoinis,Australian,,36.0,0.0,50.0,1,0,30.32976251648472,1,0,0
IPL26-163,Mitch Owen,Australian,,22.0,0.0,50.0,1,1,31.493432059836234,0,0,0
IPL26-164,Musheer Khan,Indian,61.0,26.0,9.79,61.0,0,0,99.00087535370714,5,2,0
IPL26-165,Priyansh Arya,Indian,74.0,25.0,912.18,74.0,0,0,100.0,4,2,0
IPL26-166,Vyshak Vijaykumar,Indian,62.0,26.0,0.0,62.0,0,0,32.5526819062941,3,2,0
IPL26-167,Yash Thakur,Indian,67.0,26.0,223.54,67.0,0,0,94.5064876130765,0,0,0
IPL26-168,Pyla Avinash,Indian,63.0,25.0,0.0,63.0,0,0,61.57193552010522,4,2,0
IPL26-169,Harnoor Pannu,Indian,64.0,26.0,0.0,64.0,0,0,51.184012039508225,0,0,0
IPL26-170,Vishnu Vinod,Indian,62.0,32.0,15.19,62.0,0,0,87.04727013439971,2,2,0
IPL26-171,Suryansh Shedge,Indian,67.0,23.0,226.14,67.0,0,1,99.75517405488888,0,0,0
IPL26-172,Cooper Connolly,Australian,75.0,22.0,0.0,75.0,1,1,67.02059389064473,5,2,0
IPL26-173,Ben Dwarshuis,Australian,56.0,31.0,0.0,56.0,1,0,25.47679869283271,0,0,0
IPL26-174,Praveen Dubey,Indian,59.0,32.0,0.0,59.0,0,0,58.95421092112176,0,0,0
IPL26-175,Vishal Nishad,Indian,51.0,26.0,0.0,51.0,0,0,2.5272322824959286,5,0,0
IPL26-176,Yashasvi Jaiswal,Indian,78.0,24.0,0.0,78.0,0,0,62.69069852072974,3,2,0
IPL26-177,Ravindra Jadeja,Indian,,37.0,0.0,50.0,0,0,69.44162857058319,0,0,0
IPL26-178,Riyan Parag,Indian,,24.0,0.0,50.0,0,0,10.958815476586519,5,2,0
IPL26-179,Jofra Archer,English,80.0,31.0,0.0,80.0,1,0,59.421661704420956,4,0,0
IPL26-180,Dhruv Jurel,Indian,73.0,25.0,1059.22,73.0,0,0,100.0,2,1,0
IPL26-181,Shimron Hetmyer,West Indian,72.0,29.0,0.0,72.0,0,0,51.905867454634276,2,0,0
IPL26-182,Sam Curran,English,,114.0,0.0,50.0,1,0,18.802469372743516,0,0,0
IPL26-183,Sandeep Sharma,Indian,77.0,26.0,459.67,77.0,0,0,100.0,3,2,0
IPL26-184,Vaibhav Suryavanshi,Indian,80.0,15.0,0.0,80.0,0,1,35.535492308539915,3,2,1
IPL26-185,Tushar Deshpande,Indian,72.0,26.0,0.0,72.0,0,0,45.30019392359062,4,0,0
IPL26-186,Shubham Dubey,Indian,72.0,32.0,0.0,72.0,0,0,38.87702739722472,0,0,0
IPL26-187,Yudhvir Charak,Indian,66.0,26.0,0.0,66.0,0,0,55.19020369881865,2,1,0
