id,name,role,nationality,basePrice,dynamicRating,age,form_runs,form_wickets,impact_total,overall_rating,is_overseas,is_uncapped,form_score,current_retained_count,current_overseas_retained_count,retain_decision
IPL26-062,Glenn Phillips,BATSMAN,New Zealander,1.5,61.0,26.0,0.0,0.0,0.0,61.0,1,1,41.48914480333437,1,1,0
IPL26-063,Jayant Yadav,BOWLER,Indian,2.0,61.0,36.0,0.0,0.0,0.0,61.0,0,1,32.35517615214996,0,0,0
IPL26-064,Anuj Rawat,WICKET_KEEPER,Indian,0.5,66.0,26.0,282.0,0.0,109.12,66.0,0,1,100.0,4,2,0
IPL26-065,Kumar Kushagra,WICKET_KEEPER,Indian,0.5,56.0,21.0,21.0,0.0,18.97,56.0,0,1,100.0,0,0,0
IPL26-066,Gurnoor Singh Brar,BOWLER,Indian,0.5,65.0,26.0,0.0,0.0,0.0,65.0,0,1,22.8580624790283,5,1,0
IPL26-067,Nishant Sindhu,BATSMAN,Indian,0.5,61.0,22.0,0.0,0.0,0.0,61.0,0,1,19.769948582223947,3,1,0
IPL26-068,Manav Suthar,BOWLER,Indian,0.25,58.0,23.0,0.0,0.0,0.0,58.0,0,1,31.892866555470587,1,1,0
IPL26-069,Ishant Sharma,BOWLER,Indian,1.5,78.0,37.0,0.0,0.0,0.0,78.0,0,1,84.91948859026995,3,0,0
IPL26-070,Arshad Khan,BOWLER,Indian,0.5,64.0,26.0,0.0,9.0,357.1,64.0,0,1,98.19980365621508,3,2,0
IPL26-071,Jason Holder,ALL_ROUNDER,West Indian,1.5,,41.0,0.0,0.0,0.0,50.0,1,1,31.513888854250315,2,1,0
IPL26-072,Tom Banton,WICKET_KEEPER,English,1.0,58.0,27.0,0.0,0.0,0.0,58.0,1,1,13.421140468115983,5,0,0
IPL26-073,Ashok Sharma,BOWLER,Indian,0.25,64.0,26.0,0.0,6.0,94.13,64.0,0,1,100.0,2,1,0
IPL26-074,Luke Wood,BOWLER,English,1.0,50.0,26.0,0.0,0.0,0.0,50.0,1,1,40.82493536800399,3,1,0
IPL26-075,Prithvi Raj,BOWLER,Indian,0.25,73.0,26.0,3.0,0.0,0.0,73.0,0,1,40.93442501421081,1,2,0
IPL26-076,Sunil Narine,ALL_ROUNDER,West Indian,2.0,,37.0,0.0,0.0,0.0,50.0,1,1,23.50307125828558,3,1,0
IPL26-077,Varun Chakravarthy,BOWLER,Indian,2.0,85.0,34.0,0.0,0.0,0.0,85.0,0,1,77.12725463887034,5,1,0
IPL26-078,Rinku Singh,BATSMAN,Indian,1.5,74.0,37.0,0.0,0.0,0.0,74.0,0,1,68.75426015273653,2,0,0
IPL26-079,Harshit Rana,BOWLER,Indian,1.0,73.0,24.0,0.0,10.0,541.9,73.0,0,1,100.0,1,0,0
IPL26-080,Angkrish Raghuvanshi,BATSMAN,Indian,0.5,73.0,22.0,0.0,0.0,0.0,73.0,0,1,72.11648919473477,3,2,0
IPL26-081,Ramandeep Singh,ALL_ROUNDER,Indian,1.5,,26.0,100.0,6.0,355.97,50.0,0,1,100.0,4,0,0
IPL26-082,Ajinkya Rahane,BATSMAN,Indian,2.0,84.0,38.0,0.0,0.0,0.0,84.0,0,1,45.696640591291775,5,0,0
IPL26-083,Rovman Powell,BATSMAN,West Indian,1.5,67.0,32.0,0.0,0.0,0.0,67.0,1,1,46.46260529600921,5,2,0
IPL26-084,Vaibhav Arora,BOWLER,Indian,1.5,73.0,28.0,0.0,0.0,0.0,73.0,0,1,57.64550844589087,4,1,0
IPL26-085,Manish Pandey,BATSMAN,Indian,2.0,79.0,26.0,0.0,0.0,0.0,79.0,0,1,73.99754739691296,3,2,0
IPL26-086,Anukul Roy,BOWLER,Indian,0.5,69.0,27.0,0.0,0.0,0.0,69.0,0,1,42.17837138732912,5,0,0
IPL26-087,Umran Malik,BOWLER,Indian,1.5,65.0,26.0,0.0,5.0,0.0,65.0,0,1,41.463900406051444,1,2,0
IPL26-088,Cameron Green,ALL_ROUNDER,Australian,1.0,,26.0,0.0,0.0,0.0,50.0,1,1,19.3635128754449,3,1,0
IPL26-089,Matheesha Pathirana,BOWLER,Sri Lankan,1.5,77.0,24.0,0.0,0.0,0.0,77.0,1,1,38.638310839543884,3,2,1
IPL26-090,Mustafizur Rahman,BOWLER,Bangladeshi,1.5,77.0,30.0,0.0,13.0,258.07,77.0,1,1,94.40226935808415,2,0,0
IPL26-091,Tejasvi Singh,BATSMAN,Indian,0.25,78.0,26.0,0.0,0.0,0.0,78.0,0,1,68.22023805606433,5,0,0
IPL26-092,Finn Allen,BATSMAN,New Zealander,1.0,74.0,27.0,0.0,0.0,0.0,74.0,1,1,75.23707401261471,5,2,0
IPL26-093,Rachin Ravindra,BATSMAN,New Zealander,1.0,67.0,26.0,0.0,0.0,0.0,67.0,1,1,52.065922097780245,4,1,0
IPL26-094,Tim Seifert,WICKET_KEEPER,New Zealander,1.0,58.0,24.0,0.0,0.0,0.0,58.0,1,1,56.06846689312453,2,2,0
IPL26-095,Akash Deep,BOWLER,Indian,1.0,58.0,26.0,0.0,5.0,74.49,58.0,0,1,95.74732360626479,2,1,0
IPL26-096,Rahul Tripathi,BATSMAN,Indian,2.0,73.0,26.0,0.0,0.0,0.0,73.0,0,1,70.85048995910897,5,1,0
IPL26-097,Prashant Solanki,BOWLER,Indian,0.25,75.0,26.0,0.0,0.0,0.0,75.0,0,1,46.647080235813036,3,2,0
IPL26-098,Kartik Tyagi,BOWLER,Indian,1.0,71.0,25.0,0.0,15.0,267.17,71.0,0,1,100.0,2,1,0
IPL26-099,Sarthak Ranjan,BATSMAN,Indian,0.25,59.0,29.0,61.0,0.0,0.0,59.0,0,1,43.66236191474007,4,0,0
IPL26-100,Daksh Kamra,BATSMAN,Indian,0.25,50.0,26.0,0.0,0.0,0.0,50.0,0,1,55.73734472051679,2,2,0
IPL26-101,Rishabh Pant,WICKET_KEEPER,Indian,2.0,82.0,28.0,0.0,0.0,0.0,82.0,0,1,65.65995193594276,4,1,0
IPL26-102,Nicholas Pooran,WICKET_KEEPER,West Indian,2.0,77.0,30.0,0.0,0.0,0.0,77.0,1,1,86.56062839598138,2,0,0
IPL26-103,Mayank Yadav,BOWLER,Indian,1.0,63.0,26.0,0.0,0.0,0.0,63.0,0,1,8.99066496554496,4,2,0
IPL26-104,Mohammed Shami,BOWLER,Indian,2.0,77.0,36.0,0.0,9.0,366.12,77.0,0,1,100.0,2,0,0
IPL26-105,Mohsin Khan,BOWLER,Indian,1.5,75.0,38.0,0.0,13.0,341.0,75.0,0,1,98.42456634402946,2,0,0
IPL26-106,Ayush Badoni,BATSMAN,Indian,0.5,70.0,26.0,0.0,0.0,0.0,70.0,0,1,59.469807355848054,1,0,0
IPL26-107,Avesh Khan,BOWLER,Indian,1.5,73.0,29.0,0.0,9.0,614.92,73.0,0,1,100.0,4,1,0
IPL26-108,Abdul Samad,BATSMAN,Indian,1.5,66.0,26.0,124.0,10.0,652.13,66.0,0,1,100.0,4,2,0
IPL26-109,Mitchell Marsh,ALL_ROUNDER,Australian,1.5,,34.0,0.0,0.0,0.0,50.0,1,1,30.192102519689534,4,2,0
IPL26-110,Aiden Markram,ALL_ROUNDER,South African,1.5,,31.0,0.0,0.0,0.0,50.0,1,1,30.84074957158392,0,0,0
IPL26-111,Shahbaz Ahmed,ALL_ROUNDER,Indian,1.5,,26.0,168.0,7.0,458.64,50.0,0,1,100.0,2,2,0
IPL26-112,Matthew Breetzke,BATSMAN,South African,1.0,61.0,27.0,0.0,0.0,0.0,61.0,1,1,37.79480705266544,4,0,0
IPL26-113,Digvesh Rathi,BOWLER,Indian,0.5,65.0,26.0,0.0,0.0,0.0,65.0,0,1,11.001862762005208,5,2,0
IPL26-114,Himmat Singh,BATSMAN,Indian,0.5,66.0,29.0,173.0,0.0,101.92,66.0,0,1,99.29812470547331,0,0,0
IPL26-115,Arshin Kulkarni,BATSMAN,Indian,0.25,56.0,26.0,0.0,0.0,0.0,56.0,0,1,34.242985023383305,1,0,0
IPL26-116,Manimaran Siddharth,BOWLER,Indian,0.5,68.0,27.0,0.0,0.0,0.0,68.0,0,1,50.73385350384094,4,1,0
IPL26-117,Akash Singh,BOWLER,Indian,0.25,67.0,39.0,0.0,9.0,96.39,67.0,0,1,100.0,4,0,0
IPL26-118,Arjun Tendulkar,BOWLER,Indian,0.5,64.0,26.0,38.0,8.0,32.51,64.0,0,1,100.0,0,0,0
IPL26-119,Prince Yadav,BATSMAN,Indian,0.25,52.0,24.0,5.0,0.0,347.54,52.0,0,1,100.0,2,2,0
IPL26-120,Josh Inglis,WICKET_KEEPER,Australian,1.0,74.0,31.0,0.0,0.0,0.0,74.0,1,1,68.9888630517801,5,0,0
IPL26-121,Akshat Raghuwanshi,BATSMAN,Indian,0.25,59.0,22.0,53.0,0.0,22.82,59.0,0,1,93.42092091786246,1,1,0
IPL26-122,Mukul Choudhary,BATSMAN,Indian,0.25,71.0,21.0,0.0,0.0,0.0,71.0,0,1,44.630992977304324,4,2,0
IPL26-123,Wanindu Hasaranga,BOWLER,Sri Lankan,1.5,76.0,28.0,0.0,0.0,0.0,76.0,1,1,33.209617825828005,2,1,0
IPL26-124,Anrich Nortje,BOWLER,South African,1.5,76.0,32.0,0.0,0.0,0.0,76.0,1,1,53.53683139445231,5,0,0
IPL26-125,Naman Tiwari,BOWLER,Indian,0.25,76.0,26.0,0.0,0.0,0.0,76.0,0,1,68.94026254366952,5,1,0
IPL26-126,Rohit Sharma,BATSMAN,Indian,2.0,54.0,39.0,5.0,0.0,0.0,54.0,0,1,55.14673149286894,1,1,0
IPL26-127,Jasprit Bumrah,BOWLER,Indian,2.0,95.0,32.0,0.0,0.0,0.0,95.0,0,1,78.59317819657497,3,0,1
IPL26-128,Suryakumar Yadav,BATSMAN,Indian,2.0,84.0,35.0,0.0,0.0,0.0,84.0,0,1,70.79176615046275,5,2,0
IPL26-129,Hardik Pandya,ALL_ROUNDER,Indian,2.0,,32.0,0.0,0.0,0.0,50.0,0,1,30.92447822756403,3,1,0
IPL26-130,Tilak Varma,BATSMAN,Indian,1.5,76.0,23.0,324.0,0.0,1185.21,76.0,0,1,100.0,5,0,1
IPL26-131,Trent Boult,BOWLER,New Zealander,2.0,87.0,36.0,0.0,0.0,0.0,87.0,1,1,90.04553790758354,1,2,1
IPL26-132,Deepak Chahar,BOWLER,Indian,2.0,80.0,26.0,0.0,0.0,0.0,80.0,0,1,41.27905830465963,0,0,0
IPL26-133,Naman Dhir,BATSMAN,Indian,0.5,71.0,26.0,259.0,0.0,863.67,71.0,0,1,91.06812267322657,1,2,0
IPL26-134,Will Jacks,ALL_ROUNDER,English,1.5,,27.0,0.0,0.0,0.0,50.0,1,1,21.974893773261567,1,1,0
IPL26-135,Robin Minz,WICKET_KEEPER,Indian,0.5,55.0,23.0,0.0,0.0,0.0,55.0,0,1,32.03206561888696,0,0,0
IPL26-136,Ryan Rickelton,WICKET_KEEPER,South African,1.0,73.0,29.0,0.0,0.0,0.0,73.0,1,1,33.531643730556205,0,0,0
IPL26-137,Shardul Thakur,ALL_ROUNDER,Indian,2.0,,34.0,0.0,0.0,0.0,50.0,0,1,39.790661430887894,2,2,0
IPL26-138,Sherfane Rutherford,BATSMAN,West Indian,1.0,67.0,27.0,0.0,0.0,0.0,67.0,1,1,44.917341440871795,5,1,0
IPL26-139,Mayank Markande,BOWLER,Indian,1.5,72.0,28.0,0.0,0.0,0.0,72.0,0,1,40.49598253479253,2,0,0
IPL26-140,Allah Ghazanfar,BOWLER,Afghan,1.0,70.0,26.0,0.0,0.0,0.0,70.0,1,1,50.77126397588352,0,0,0
IPL26-141,Corbin Bosch,ALL_ROUNDER,South African,1.0,,31.0,0.0,0.0,0.0,50.0,1,1,4.628457504417613,3,1,0
IPL26-142,Mitchell Santner,ALL_ROUNDER,New Zealander,1.5,,34.0,0.0,0.0,0.0,50.0,1,1,13.597880836576426,3,2,0
IPL26-143,Ashwani Kumar,BOWLER,Indian,0.25,73.0,26.0,0.0,17.0,180.0,73.0,0,1,100.0,1,1,0
IPL26-144,Raj Angad Bawa,BATSMAN,Indian,0.5,62.0,23.0,0.0,0.0,0.0,62.0,0,1,40.82516069319185,4,0,0
IPL26-145,Raghu Sharma,BOWLER,Indian,0.25,59.0,26.0,0.0,4.0,37.39,59.0,0,1,99.38971433939362,1,2,0
IPL26-146,Quinton de Kock,WICKET_KEEPER,South African,2.0,79.0,33.0,0.0,0.0,0.0,79.0,1,1,44.67659903076327,1,0,0
IPL26-147,Atharva Ankolekar,ALL_ROUNDER,Indian,1.0,,25.0,78.0,9.0,0.0,50.0,0,1,26.783903164280332,4,2,0
IPL26-148,Mohammad Izhar,BOWLER,Indian,0.25,76.0,26.0,0.0,0.0,0.0,76.0,0,1,60.207849040214164,5,2,0
IPL26-149,Danish Malewar,BATSMAN,Indian,0.25,52.0,26.0,0.0,0.0,0.0,52.0,0,1,53.55255295845711,0,0,0
IPL26-150,Mayank Rawat,BATSMAN,Indian,0.25,56.0,26.0,24.0,0.0,0.0,56.0,0,1,35.04526380752543,3,0,0
IPL26-151,Shreyas Iyer,BATSMAN,Indian,2.0,83.0,31.0,0.0,0.0,0.0,83.0,0,1,69.46965538591053,1,2,0
IPL26-152,Arshdeep Singh,BOWLER,Indian,2.0,78.0,21.0,0.0,12.0,828.89,78.0,0,1,100.0,4,1,1
IPL26-153,Yuzvendra Chahal,BOWLER,Indian,2.0,100.0,35.0,0.0,0.0,0.0,100.0,0,1,79.7236102933416,2,2,1
IPL26-154,Marco Jansen,ALL_ROUNDER,South African,1.0,,26.0,0.0,0.0,0.0,50.0,1,1,0.0,1,2,0
IPL26-155,Prabhsimran Singh,WICKET_KEEPER,Indian,1.5,74.0,25.0,0.0,0.0,0.0,74.0,0,1,52.69477605758341,3,2,0
IPL26-156,Harpreet Brar,ALL_ROUNDER,Indian,1.5,,30.0,91.0,13.0,492.23,50.0,0,1,89.11467476778573,0,0,0
IPL26-157,Shashank Singh,BATSMAN,Indian,1.5,73.0,26.0,193.0,0.0,1092.28,73.0,0,1,100.0,1,2,0
IPL26-158,Azmatullah Omarzai,ALL_ROUNDER,Afghan,1.0,,26.0,225.0,9.0,458.76,50.0,1,1,100.0,1,2,0
IPL26-159,Nehal Wadhera,BATSMAN,Indian,0.5,68.0,25.0,0.0,0.0,0.0,68.0,0,1,41.532792488904875,5,1,0
IPL26-160,Xavier Bartlett,BOWLER,Australian,1.0,55.0,27.0,0.0,0.0,0.0,55.0,1,1,69.01899332069051,4,2,0
IPL26-161,Lockie Ferguson,BOWLER,New Zealander,1.5,74.0,35.0,0.0,0.0,0.0,74.0,1,1,52.760119421833814,2,0,0
IPL26-162,Marcus Stoinis,ALL_ROUNDER,Australian,1.5,,36.0,0.0,0.0,0.0,50.0,1,1,40.7874233071416,2,1,0
IPL26-163,Mitch Owen,ALL_ROUNDER,Australian,1.0,,22.0,0.0,0.0,0.0,50.0,1,1,27.238200372920605,0,0,0
IPL26-164,Musheer Khan,BOWLER,Indian,0.5,61.0,26.0,0.0,1.0,9.79,61.0,0,1,95.4887483536705,3,2,0
IPL26-165,Priyansh Arya,BATSMAN,Indian,0.5,74.0,25.0,261.0,0.0,912.18,74.0,0,1,90.15538428791959,0,0,0
IPL26-166,Vyshak Vijaykumar,BOWLER,Indian,1.5,62.0,26.0,0.0,0.0,0.0,62.0,0,1,24.98702008224755,1,2,0
IPL26-167,Yash Thakur,BOWLER,Indian,0.5,67.0,26.0,0.0,8.0,223.54,67.0,0,1,100.0,1,2,0
IPL26-168,Pyla Avinash,BATSMAN,Indian,0.25,63.0,25.0,0.0,0.0,0.0,63.0,0,1,61.529134527548685,2,1,0
IPL26-169,Harnoor Pannu,BATSMAN,Indian,0.25,64.0,26.0,0.0,0.0,0.0,64.0,0,1,55.167600594383046,3,1,0
IPL26-170,Vishnu Vinod,WICKET_KEEPER,Indian,1.0,62.0,32.0,226.0,0.0,15.19,62.0,0,1,100.0,4,2,0
IPL26-171,Suryansh Shedge,BATSMAN,Indian,0.25,67.0,23.0,165.0,0.0,226.14,67.0,0,1,99.94453998025699,3,1,0
IPL26-172,Cooper Connolly,BATSMAN,Australian,1.0,75.0,22.0,0.0,0.0,0.0,75.0,1,1,62.80040734434505,1,0,0
IPL26-173,Ben Dwarshuis,BOWLER,Australian,1.0,56.0,31.0,0.0,0.0,0.0,56.0,1,1,26.475587756467444,4,1,0
IPL26-174,Praveen Dubey,BOWLER,Indian,0.25,59.0,32.0,0.0,0.0,0.0,59.0,0,1,61.170722279600255,3,1,0
IPL26-175,Vishal Nishad,BOWLER,Indian,0.25,51.0,26.0,0.0,0.0,0.0,51.0,0,1,10.060300317784074,3,0,0
IPL26-176,Yashasvi Jaiswal,BATSMAN,Indian,1.5,78.0,24.0,0.0,0.0,0.0,78.0,0,1,61.92602627061281,4,1,1
IPL26-177,Ravindra Jadeja,ALL_ROUNDER,Indian,2.0,,37.0,0.0,0.0,0.0,50.0,0,1,69.37437404682348,1,2,0
IPL26-178,Riyan Parag,ALL_ROUNDER,Indian,2.0,,24.0,0.0,0.0,0.0,50.0,0,1,18.465468849705225,3,0,0
IPL26-179,Jofra Archer,BOWLER,English,1.5,80.0,31.0,0.0,0.0,0.0,80.0,1,1,48.74092986912191,4,2,0
IPL26-180,Dhruv Jurel,WICKET_KEEPER,Indian,1.0,73.0,25.0,334.0,0.0,1059.22,73.0,0,1,100.0,5,0,0
IPL26-181,Shimron Hetmyer,BATSMAN,West Indian,2.0,72.0,29.0,0.0,0.0,0.0,72.0,1,1,51.00691628438859,5,2,0
IPL26-182,Sam Curran,ALL_ROUNDER,English,2.0,,26.0,0.0,0.0,0.0,50.0,1,1,18.537847725701827,1,2,0
IPL26-183,Sandeep Sharma,BOWLER,Indian,2.0,77.0,26.0,0.0,9.0,459.67,77.0,0,1,96.20148441259856,4,1,0
IPL26-184,Vaibhav Suryavanshi,BATSMAN,Indian,0.5,80.0,26.0,0.0,0.0,0.0,80.0,0,1,27.884705768567557,5,2,0
IPL26-185,Tushar Deshpande,BOWLER,Indian,1.5,72.0,26.0,0.0,0.0,0.0,72.0,0,1,55.38615652418144,4,1,0
IPL26-186,Shubham Dubey,BATSMAN,Indian,0.5,72.0,32.0,0.0,0.0,0.0,72.0,0,1,26.909719902416683,3,0,0
IPL26-187,Yudhvir Charak,BOWLER,Indian,0.5,66.0,26.0,0.0,0.0,0.0,66.0,0,1,46.96166730319891,1,2,0
IPL26-188,Kwena Maphaka,BOWLER,South African,0.5,52.0,20.0,0.0,0.0,0.0,52.0,1,1,7.830696441100287,5,2,0
IPL26-189,Lhuan-Dre Pretorius,BATSMAN,South African,0.5,57.0,20.0,0.0,0.0,0.0,57.0,1,1,59.818667611308626,3,0,0
IPL26-190,Nandre Burger,BOWLER,South African,1.0,70.0,30.0,0.0,0.0,0.0,70.0,1,1,37.49959831359708,0,0,0
IPL26-191,Donovan Ferreira,WICKET_KEEPER,South African,1.0,69.0,27.0,0.0,0.0,0.0,69.0,1,1,42.53559619098305,0,0,0
IPL26-192,Ravi Bishnoi,BOWLER,Indian,2.0,74.0,25.0,0.0,12.0,466.26,74.0,0,1,94.78711152664712,1,0,0
IPL26-193,Adam Milne,BOWLER,New Zealander,1.0,59.0,34.0,0.0,0.0,0.0,59.0,1,1,45.341589493361845,5,1,0
IPL26-194,Ravi Singh,BATSMAN,Indian,0.25,59.0,26.0,4.0,0.0,4.35,59.0,0,1,74.07184931773287,5,0,0
IPL26-195,Sushant Mishra,BOWLER,Indian,0.25,75.0,25.0,0.0,0.0,0.0,75.0,0,1,33.784275594948234,5,0,1
IPL26-196,Kuldeep Sen,BOWLER,Indian,1.0,70.0,29.0,0.0,0.0,0.0,70.0,0,1,54.99369062674266,4,2,0
IPL26-197,Brijesh Sharma,BOWLER,Indian,0.25,67.0,26.0,0.0,11.0,210.22,67.0,0,1,95.57375656937889,3,1,0
IPL26-198,Aman Rao Perala,BATSMAN,Indian,0.25,71.0,26.0,0.0,0.0,0.0,71.0,0,1,71.51245502809184,5,0,0
IPL26-199,Vignesh Puthur,BOWLER,Indian,0.25,73.0,25.0,0.0,0.0,0.0,73.0,0,1,35.404141668161905,3,1,0
IPL26-200,Virat Kohli,BATSMAN,Indian,2.0,100.0,37.0,0.0,0.0,0.0,100.0,0,1,85.70033687994848,1,1,1
IPL26-201,Rajat Patidar,BATSMAN,Indian,1.5,75.0,33.0,0.0,0.0,0.0,75.0,0,1,56.83617282264395,5,1,0
IPL26-202,Phil Salt,WICKET_KEEPER,English,1.0,75.0,47.0,0.0,0.0,0.0,75.0,1,1,68.01333792843928,1,2,0
IPL26-203,Josh Hazlewood,BOWLER,Australian,1.5,79.0,35.0,0.0,0.0,0.0,79.0,1,1,39.24241346417771,5,0,0
IPL26-204,Yash Dayal,BOWLER,Indian,1.5,68.0,28.0,0.0,7.0,485.16,68.0,0,1,100.0,0,0,0
IPL26-205,Krunal Pandya,ALL_ROUNDER,Indian,2.0,,35.0,0.0,0.0,0.0,50.0,0,1,8.565095542993337,2,0,0
IPL26-206,Bhuvneshwar Kumar,BOWLER,Indian,2.0,98.0,36.0,0.0,0.0,0.0,98.0,0,1,85.00744745482652,1,0,1
IPL26-207,Tim David,BATSMAN,Singaporean,1.5,74.0,26.0,0.0,0.0,0.0,74.0,1,1,59.515236863868665,5,2,0
IPL26-208,Romario Shepherd,ALL_ROUNDER,West Indian,1.0,,31.0,0.0,0.0,0.0,50.0,1,1,28.790599257278394,2,1,0
IPL26-209,Nuwan Thushara,BOWLER,Sri Lankan,1.0,68.0,31.0,0.0,0.0,0.0,68.0,1,1,48.11732900750474,1,1,0
IPL26-210,Swapnil Singh,BOWLER,Indian,1.0,66.0,35.0,74.0,7.0,131.12,66.0,0,1,93.05728723084394,4,0,0
IPL26-211,Jacob Bethell,BATSMAN,English,1.0,64.0,20.0,0.0,0.0,0.0,64.0,1,1,25.798273653804088,5,2,0
IPL26-212,Devdutt Padikkal,BATSMAN,Indian,1.5,73.0,25.0,0.0,0.0,0.0,73.0,0,1,50.397391996312656,4,1,0
IPL26-213,Suyash Sharma,BOWLER,Indian,0.5,64.0,26.0,0.0,7.0,369.66,64.0,0,1,100.0,0,0,0
IPL26-214,Rasikh Dar,BOWLER,Indian,0.5,71.0,26.0,0.0,0.0,0.0,71.0,0,1,50.9321495220208,5,0,0
IPL26-215,Jitesh Sharma,WICKET_KEEPER,Indian,1.5,56.0,32.0,0.0,0.0,0.0,56.0,0,1,27.85280105075996,0,0,0
IPL26-216,Abhinandan Singh,BOWLER,Indian,0.25,59.0,26.0,0.0,3.0,38.42,59.0,0,1,100.0,2,2,0
IPL26-217,Venkatesh Iyer,ALL_ROUNDER,Indian,1.5,,35.0,0.0,0.0,0.0,50.0,0,1,48.144096599981076,1,0,0
IPL26-218,Jordan Cox,WICKET_KEEPER,English,1.0,80.0,34.0,0.0,0.0,0.0,80.0,1,1,70.38237173478527,3,1,0
IPL26-219,Mangesh Yadav,BOWLER,Indian,0.25,65.0,26.0,0.0,0.0,0.0,65.0,0,1,31.184440769918822,0,0,0
IPL26-220,Vicky Kanhaiya Ostwal,BOWLER,Indian,0.5,74.0,26.0,0.0,0.0,0.0,74.0,0,1,58.87899075533318,3,1,0
IPL26-221,Kanishk Chouhan,BATSMAN,Indian,0.25,50.0,26.0,0.0,0.0,0.0,50.0,0,1,17.480732661065137,3,1,0
IPL26-222,Vihaan Malhotra,BATSMAN,Indian,0.25,50.0,19.0,0.0,0.0,0.0,50.0,0,1,37.52377786909079,1,2,0
IPL26-223,Satvik Deswal,BOWLER,Indian,0.25,77.0,26.0,0.0,0.0,0.0,77.0,0,1,74.86728556885274,2,2,0
IPL26-224,Yash Raj Punja,BOWLER,Indian,0.25,68.0,26.0,0.0,9.0,128.95,68.0,0,1,93.67750796522517,1,0,0
IPL26-225,Pat Cummins,ALL_ROUNDER,Australian,2.0,,33.0,0.0,0.0,0.0,50.0,1,1,8.72423296205146,5,0,0
IPL26-226,Heinrich Klaasen,WICKET_KEEPER,South African,1.5,80.0,26.0,0.0,0.0,0.0,80.0,1,1,72.5365559906,0,0,0
IPL26-227,Travis Head,BATSMAN,Australian,1.5,75.0,32.0,0.0,0.0,0.0,75.0,1,1,60.57306917267329,3,2,0
IPL26-228,Abhishek Sharma,ALL_ROUNDER,Indian,1.5,,26.0,434.0,1.0,1410.48,50.0,0,1,98.01160153192698,1,1,0
IPL26-229,Nitish Kumar Reddy,ALL_ROUNDER,Indian,1.0,,23.0,0.0,0.0,0.0,50.0,0,1,36.41074960880455,1,0,0
IPL26-230,Ishan Kishan,WICKET_KEEPER,Indian,2.0,78.0,27.0,389.0,0.0,1062.44,78.0,0,1,98.00050468934431,1,1,0
IPL26-231,Harshal Patel,BOWLER,Indian,2.0,88.0,35.0,0.0,0.0,0.0,88.0,0,1,97.79836850271288,0,0,1
IPL26-232,Jaydev Unadkat,BOWLER,Indian,2.0,81.0,33.0,0.0,0.0,0.0,81.0,0,1,57.094713109344255,2,0,0
IPL26-233,Zeeshan Ansari,BOWLER,Indian,0.5,59.0,26.0,0.0,6.0,99.75,59.0,0,1,100.0,1,0,0
IPL26-234,Brydon Carse,BOWLER,English,1.0,72.0,30.0,0.0,0.0,0.0,72.0,1,1,37.34338153236649,0,0,0
IPL26-235,Kamindu Mendis,BATSMAN,Sri Lankan,1.0,65.0,27.0,0.0,0.0,0.0,65.0,1,1,37.51587312919795,3,0,0
IPL26-236,Harsh Dubey,BOWLER,Indian,0.5,70.0,23.0,13.0,12.0,174.77,70.0,0,1,94.1191333172261,5,1,0
IPL26-237,Aniket Verma,BATSMAN,Indian,0.25,66.0,24.0,117.0,0.0,403.65,66.0,0,1,100.0,4,0,0
IPL26-238,Eshan Malinga,BOWLER,Sri Lankan,0.25,74.0,25.0,0.0,0.0,0.0,74.0,1,1,47.67230119031823,0,0,0
IPL26-239,Smaran Ravichandaran,BATSMAN,Indian,0.25,73.0,26.0,0.0,0.0,0.0,73.0,0,1,54.24801482253291,4,2,0
IPL26-240,Liam Livingstone,ALL_ROUNDER,English,1.5,,32.0,0.0,0.0,0.0,50.0,1,1,34.1046584869255,1,0,0
IPL26-241,Salil Arora,WICKET_KEEPER,Indian,0.25,68.0,23.0,35.0,0.0,31.36,68.0,0,1,97.3585147666851,1,1,0
IPL26-242,Jack Edwards,ALL_ROUNDER,Australian,1.0,,26.0,0.0,0.0,0.0,50.0,1,1,39.330800245181564,0,0,0
IPL26-243,Shivam Mavi,BOWLER,Indian,1.5,64.0,27.0,0.0,12.0,0.0,64.0,0,1,49.292874109231995,4,2,0
IPL26-244,Amit Kumar,BOWLER,Indian,0.25,56.0,26.0,0.0,1.0,0.0,56.0,0,1,31.34440707627039,1,2,0
IPL26-245,Onkar Tarmale,ALL_ROUNDER,Indian,0.25,,26.0,0.0,0.0,0.0,50.0,0,1,49.81522232990114,3,1,0
IPL26-246,Sakib Hussain,BOWLER,Indian,0.25,71.0,21.0,0.0,11.0,221.1,71.0,0,1,100.0,2,0,0
IPL26-247,Praful Hinge,BOWLER,Indian,0.25,70.0,26.0,0.0,0.0,0.0,70.0,0,1,47.92898568163514,2,0,0
IPL26-248,Shivang Kumar,BOWLER,Indian,0.25,63.0,26.0,53.0,5.0,185.9,63.0,0,1,95.15977120744877,1,1,0
IPL26-249,Krains Fuletra,BOWLER,Indian,0.25,55.0,26.0,0.0,0.0,0.0,55.0,0,1,74.25099897191977,4,0,0
IPL26-250,Jake Fraser-McGurk,BATSMAN,Australian,1.0,71.0,23.0,0.0,0.0,0.0,71.0,1,1,57.31339449599362,5,1,0
IPL26-251,Devon Conway,WICKET_KEEPER,New Zealander,1.5,76.0,26.0,0.0,0.0,0.0,76.0,1,1,39.59369169258808,1,0,0
